ID,OrderId,UID,MID,Charge,TalkTime,Source,Country,UserSpend,MasterEarn,OrderStatus,Ender,Activity,Platform,CreateTime(IN),DialTime(IN),UnconnectTime(IN),ConnectTime(IN),HangUpTime(IN),RefundStatus,Review,,,ExotelCallId
3963429,64F5861187A7B993S893,3564375,605,23,0,Chat,1,0,0,HangUp,backend,,Android,2023-09-04 12:54:01,2023-09-04 12:54:10,,2023-09-04 12:54:13,2023-09-04 12:57:19,,No,,,
3963430,64F5861293441637I415,3564371,937,42,4,Chat,1,168,10,HangUp,User,First 5₹,Android,2023-09-04 12:54:02,2023-09-04 12:54:09,,2023-09-04 12:54:18,2023-09-04 12:58:20,,No,,,
3963431,64F5861CB4AEE309H995,3561301,126,51,2,Chat,1,0,0,HangUp,Master,,Android,2023-09-04 12:54:12,2023-09-04 12:54:16,,2023-09-04 12:54:18,2023-09-04 12:58:41,Refund Finished,No,,,
3963432,64F58656376DA334I706,35555,928,33,15,Call,1,495,247.5,HangUp,User,,Android,2023-09-04 12:55:10,2023-09-04 12:55:10,,2023-09-04 12:55:28,2023-09-04 13:11:19,,No,,,e6e2958c1b3fd12e58cf07df56911794
3963433,64F5869678EB2669M953,3564376,553,33,0,Call,1,0,0,HangUp,User,First 5₹,Android,2023-09-04 12:56:14,2023-09-04 12:56:14,,2023-09-04 12:56:35,2023-09-04 12:57:04,,No,,,b301de4b1338ed0f5d39a61ab7bc1794
3963434,64F5869DAA921351C102,2076853,48,75,4,Call,1,300,150,HangUp,User,,Android,2023-09-04 12:56:21,2023-09-04 12:56:21,,2023-09-04 12:56:53,2023-09-04 13:02:11,,No,,,0f93bb2affd452b9a5f7539c01421794
3963435,64F586D8AAEE7691O902,3481899,938,25,8,Chat,1,200,100,HangUp,User,,IOS,2023-09-04 12:57:20,2023-09-04 12:59:31,,2023-09-04 12:59:41,2023-09-04 13:07:41,,No,,,
3963436,64F586FFBC8BD221M342,3564375,605,23,10,Chat,1,230,92,HangUp,User,,Android,2023-09-04 12:57:59,2023-09-04 12:58:04,,2023-09-04 12:58:06,2023-09-04 13:08:07,,Yes,,,
3963437,64F58700E870C681Q406,3278117,616,25,1,Call,1,25,12.5,HangUp,User,,Android,2023-09-04 12:58:00,2023-09-04 12:58:01,,2023-09-04 12:58:22,2023-09-04 13:00:24,,No,,,a4f5695dc903120ebf320ad508b91794
3963438,64F5870EE381E277V160,1255036,712,36,6,Call,1,216,108,HangUp,User,,Android,2023-09-04 12:58:14,2023-09-04 12:58:15,,2023-09-04 12:58:22,2023-09-04 13:05:03,,No,,,a1c32dfff2a8b6a18a358d46b2d51794
3963439,64F587130BC7E768E851,3466771,616,25,8,Call(queue),1,200,100,HangUp,User,,Android,2023-09-04 12:58:19,2023-09-04 13:00:32,,2023-09-04 13:00:39,2023-09-04 13:09:53,,No,,,1e6ac9ebeb5b1f48e94531b351851794
3963440,64F58725A4902760P728,3564376,553,33,1,Call,1,33,2.5,HangUp,User,First 5₹,Android,2023-09-04 12:58:37,2023-09-04 12:58:37,,2023-09-04 12:58:54,2023-09-04 12:59:32,,No,,,ac9c63a3a3541261cc1b555965221794
3963441,64F58729045A8443U496,672161,258,20,3,Chat,1,60,24,HangUp,User,,Android,2023-09-04 12:58:41,2023-09-04 12:58:58,,2023-09-04 12:59:04,2023-09-04 13:02:33,,No,,,
3963442,64F58732C855A358G123,2478589,892,21,8,Call,1,168,84,HangUp,User,,Android,2023-09-04 12:58:50,2023-09-04 12:58:51,,2023-09-04 12:59:10,2023-09-04 13:08:38,,No,,,74e5ece0dff5a3ae35145e6bb9de1794
3963443,64F58734DCD37383H548,270535,1084,15,0,Call(queue),1,0,0,NoAnswer,User,,IOS,2023-09-04 12:58:52,2023-09-04 13:13:02,2023-09-04 13:15:18,2023-09-04 13:13:24,,,No,,,70a09cfa5bd454c23da617b06b3c1794
3963444,64F5875CE9E7F159R234,3561301,126,51,2,Chat,1,102,51,HangUp,User,,Android,2023-09-04 12:59:32,2023-09-04 12:59:35,,2023-09-04 12:59:37,2023-09-04 13:01:34,,No,,,
3963445,64F5878D83686680V673,3564376,927,17,6,Call,1,102,40.8,HangUp,User,,Android,2023-09-04 13:00:21,2023-09-04 13:00:21,,2023-09-04 13:00:36,2023-09-04 13:07:22,,No,,,95fe6ea224fae15c1040b4809fe61794
3963446,64F587A00D005911U384,3278117,616,25,23,Call(queue),1,575,287.5,HangUp,User,,Android,2023-09-04 13:00:40,2023-09-04 13:10:02,,2023-09-04 13:10:09,2023-09-04 13:34:19,,No,,,21b3db0dbc7fca17f51957edbb6b1794
3963447,64F587B6C52B1373U525,3023625,182,30,7,Call,1,210,105,HangUp,User,,Android,2023-09-04 13:01:02,2023-09-04 13:01:03,,2023-09-04 13:01:15,2023-09-04 13:09:09,,No,,,475db28afabeb0d9405e1f3a6f151794
3963448,64F587C0B015C766B414,3564370,575,21,1,Chat,1,21,10.5,HangUp,User,,Android,2023-09-04 13:01:12,2023-09-04 13:01:16,,2023-09-04 13:01:22,2023-09-04 13:02:10,,No,,,
3963449,64F588146CCB0326U542,3564370,575,21,7,Call,1,147,73.5,HangUp,User,,Android,2023-09-04 13:02:36,2023-09-04 13:02:36,,2023-09-04 13:02:45,2023-09-04 13:10:56,,No,,,38a997bf3da521358264fe8b905e1794
3963450,64F588250E3A3273E149,1726402,937,42,4,Call,1,168,84,HangUp,User,,Android,2023-09-04 13:02:53,2023-09-04 13:02:53,,2023-09-04 13:03:13,2023-09-04 13:07:58,,No,,,c7e6942f62030ffe1dfb8c686a7c1794
3963451,64F588282F8BF123B869,3561301,126,51,8,Call,1,408,204,HangUp,User,,Android,2023-09-04 13:02:56,2023-09-04 13:02:56,,2023-09-04 13:03:03,2023-09-04 13:12:27,,Yes,,,78632aabeea77a53e0c19aa3f5cc1794
3963452,64F58864321F9644M658,3564126,504,12,3,Chat,1,36,18,HangUp,Master,,Android,2023-09-04 13:03:56,2023-09-04 13:04:17,,2023-09-04 13:04:20,2023-09-04 13:07:39,,No,,,
3963453,64F58888391E1875Y983,2746510,308,30,0,Call(queue),1,0,0,Create,backend,,Android,2023-09-04 13:04:32,2023-09-04 13:20:01,2023-09-04 13:20:02,,,,No,,,40e3957c88c5ec5adc9f6d26c1b71794
3963454,64F588A193BF4147R496,714355,937,42,36,Call(queue),1,1512,756,HangUp,User,,Android,2023-09-04 13:04:57,2023-09-04 13:08:22,,2023-09-04 13:08:31,2023-09-04 13:45:46,,Yes,,,e9dddd864d66ca8caa0b79aa97c61794
3963455,64F588B1DAE3C779G808,2197599,415,21,6,Chat,1,126,63,HangUp,Master,,Android,2023-09-04 13:05:13,2023-09-04 13:05:27,,2023-09-04 13:05:33,2023-09-04 13:11:06,,Yes,,,
3963456,64F588D190DA0150I746,340104,308,30,7,Call(queue),1,210,105,HangUp,User,,Android,2023-09-04 13:05:45,2023-09-04 13:20:18,,2023-09-04 13:20:26,2023-09-04 13:28:23,,Yes,,,87955b36e85572e76ab6bc187b8d1794
3963457,64F588E9D1D00152R210,2087439,308,30,0,Call(queue),1,0,0,NoAnswer,Master,,IOS,2023-09-04 13:06:09,2023-09-04 13:33:54,2023-09-04 13:34:18,,,,No,,,6b939349331a307cc58fad6e91d21794
3963458,64F588FC08C83833K488,1255036,712,36,6,Call,1,216,108,HangUp,User,,Android,2023-09-04 13:06:28,2023-09-04 13:06:28,,2023-09-04 13:06:42,2023-09-04 13:13:27,,No,,,4bdd5ee2d738e65648b7977d6d181794
3963459,64F5892E8A759571P792,1174577,966,23,6,Call,1,138,69,HangUp,User,,Android,2023-09-04 13:07:18,2023-09-04 13:07:18,,2023-09-04 13:07:44,2023-09-04 13:14:38,,No,,,2830d7a663182aac4760f44ec70b1794
3963460,64F5898C276F2695D830,3481899,938,25,20,Chat,1,500,250,HangUp,Master,,IOS,2023-09-04 13:08:52,2023-09-04 13:08:58,,2023-09-04 13:08:59,2023-09-04 13:29:23,,No,,,
3963461,64F5898C4ABA0839Y653,1400150,709,23,2,Chat,1,46,23,HangUp,Master,,Android,2023-09-04 13:08:52,2023-09-04 13:08:54,,2023-09-04 13:08:57,2023-09-04 13:11:06,,No,,,
3963462,64F5899829E63813T134,3564390,1094,30,6,Chat,1,180,15,HangUp,User,First 5₹,Android,2023-09-04 13:09:04,2023-09-04 13:09:12,,2023-09-04 13:09:15,2023-09-04 13:15:16,,No,,,
3963463,64F589AAE7D00415I708,2478589,892,21,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 13:09:22,2023-09-04 13:09:23,2023-09-04 13:10:09,,,,No,,,f578ce071ea1eeecf84df48425bf1794
3963464,64F589BCD2ECD450F602,3564387,788,35,0,Call,1,0,0,HangUp,User,First 5₹,Android,2023-09-04 13:09:40,2023-09-04 13:09:41,,2023-09-04 13:09:53,2023-09-04 13:10:16,,No,,,47107a8e2a3936f06e3ae5c71d681794
3963465,64F589BE89A51590Q316,2072785,789,33,18,Call,1,594,297,HangUp,User,,Android,2023-09-04 13:09:42,2023-09-04 13:09:42,,2023-09-04 13:10:02,2023-09-04 13:28:33,,No,,,d29816305d8c09393927bad572bc1794
3963466,64F589E0BE490265R768,2478589,892,21,6,Call,1,126,63,HangUp,User,,Android,2023-09-04 13:10:16,2023-09-04 13:10:17,,2023-09-04 13:10:26,2023-09-04 13:17:23,,No,,,1706c71381cd6897b3144d82b45d1794
3963467,64F58A115B4D6996I907,2962349,593,30,6,Call,1,180,15,HangUp,User,First 5₹,Android,2023-09-04 13:11:05,2023-09-04 13:11:05,,2023-09-04 13:11:24,2023-09-04 13:17:34,,No,,,b5483cf8369b0463917310249ba71794
3963468,64F58A1D6E123443F560,2999593,1084,15,0,Chat(queue),1,0,0,NoAnswer,backend,,Android,2023-09-04 13:11:17,,2023-09-04 13:39:06,,,,No,,,
3963469,64F58A28CEC95461P801,3564387,788,35,6,Chat,1,210,15,HangUp,User,First 5₹,Android,2023-09-04 13:11:28,2023-09-04 13:11:33,,2023-09-04 13:11:35,2023-09-04 13:17:36,,No,,,
3963470,64F58A28D89CD228R355,2197599,415,21,6.666667,Chat,1,140,73.5,HangUp,User,,Android,2023-09-04 13:11:28,2023-09-04 13:11:31,,2023-09-04 13:11:34,2023-09-04 13:18:15,,Yes,,,
3963471,64F58A5CCBD77428D397,2876782,524,27,31,Chat,1,837,418.5,HangUp,User,Member,Android,2023-09-04 13:12:20,2023-09-04 13:12:48,,2023-09-04 13:12:50,2023-09-04 13:43:42,,No,,,
3963472,64F58A6843D7A502X264,2546939,709,23,12,Call,1,276,138,HangUp,User,,Android,2023-09-04 13:12:32,2023-09-04 13:12:32,,2023-09-04 13:12:42,2023-09-04 13:25:18,,No,,,fb02fceacecc7c052c417bf4af8d1794
3963473,64F58A9B71423945K487,3344083,1067,15,13,Chat,1,195,97.5,HangUp,User,,Android,2023-09-04 13:13:23,2023-09-04 13:13:27,,2023-09-04 13:13:30,2023-09-04 13:26:50,,Yes,,,
3963474,64F58AADD8929458Y972,3563920,575,21,9.52381,Chat,1,200,105,HangUp,User,,Android,2023-09-04 13:13:41,2023-09-04 13:13:48,,2023-09-04 13:13:51,2023-09-04 13:23:23,,Yes,,,
3963475,64F58ACE21329392H586,2005051,937,42,5,Call(queue),1,210,105,HangUp,User,,Android,2023-09-04 13:14:14,2023-09-04 13:46:01,,2023-09-04 13:46:09,2023-09-04 13:52:21,,No,,,d9b041be2dabaed938ffeca618701794
3963476,64F58B0678CA6765D213,308737,358,25,6,Call,1,150,60,HangUp,User,,IOS,2023-09-04 13:15:10,2023-09-04 13:15:10,,2023-09-04 13:15:47,2023-09-04 13:22:45,,No,,,acd4e749782f9af68edb93227efc1794
3963477,64F58B3D14182979O738,3564378,128,40,6,Chat,1,240,15,HangUp,User,First 5₹,Android,2023-09-04 13:16:05,2023-09-04 13:16:12,,2023-09-04 13:16:28,2023-09-04 13:22:28,,Yes,,,
3963478,64F58B5805C24291F610,2217806,927,17,13,Call,1,221,88.4,HangUp,User,,Android,2023-09-04 13:16:32,2023-09-04 13:16:32,,2023-09-04 13:16:49,2023-09-04 13:30:43,,No,,,16556ca2501f98432c7d1eda234c1794
3963479,64F58B5BC1EDD204A774,220546,1076,60,7,Call,1,420,210,HangUp,User,,Android,2023-09-04 13:16:35,2023-09-04 13:16:36,,2023-09-04 13:16:51,2023-09-04 13:24:54,,No,,,e4cd386ebb6817ba78073f518e1c1794
3963480,64F58B5C10B86977T436,3358360,937,42,22,Call(queue),1,924,462,HangUp,User,,Android,2023-09-04 13:16:36,2023-09-04 13:56:28,,2023-09-04 13:56:36,2023-09-04 14:19:07,,No,,,ee2b1bc90a2e5cbf4e23962c294f1794
3963481,64F58BDD4626C162I959,3020656,712,36,32,Call,1,1152,576,HangUp,User,,IOS,2023-09-04 13:18:45,2023-09-04 13:18:45,,2023-09-04 13:18:56,2023-09-04 13:52:00,,No,,,0e10c0089f4b0ad6a330e9223a9a1794
3963482,64F58BF4975C5521N456,2478589,892,21,13,Chat,1,273,136.5,HangUp,Master,,Android,2023-09-04 13:19:08,2023-09-04 13:19:48,,2023-09-04 13:19:59,2023-09-04 13:33:22,,Yes,,,
3963483,64F58C3C92CAB619I903,2973883,220,35,2,Call,1,70,35,HangUp,User,,Android,2023-09-04 13:20:20,2023-09-04 13:20:20,,2023-09-04 13:20:52,2023-09-04 13:23:40,,No,,,c872bb5ba57e8e74cc902d17daa31794
3963484,64F58C3DE807B776L848,3090725,1094,30,6,Chat,1,180,15,HangUp,Master,First 5₹,Android,2023-09-04 13:20:21,2023-09-04 13:21:00,,2023-09-04 13:21:03,2023-09-04 13:27:04,,No,,,
3963485,64F58C43CC727815C545,2746510,308,30,7,Call(queue),1,210,105,HangUp,User,,Android,2023-09-04 13:20:27,2023-09-04 13:39:51,,2023-09-04 13:40:01,2023-09-04 13:48:16,,No,,,b543d5d562c829427ec0511e6a7b1794
3963486,64F58C9512ED3606R610,3303626,206,35,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 13:21:49,2023-09-04 13:21:49,,2023-09-04 13:22:16,2023-09-04 13:22:37,,No,,,e6b8c20dacab63a0b8a9197c169b1794
3963487,64F58C97020D8299R740,3537383,1081,15,26,Chat,1,390,156,HangUp,User,,Android,2023-09-04 13:21:51,2023-09-04 13:21:57,,2023-09-04 13:22:00,2023-09-04 13:47:58,,No,,,
3963488,64F58CA558D47803F231,3558110,605,23,7,Chat,1,161,64.4,HangUp,User,,IOS,2023-09-04 13:22:05,2023-09-04 13:22:12,,2023-09-04 13:22:14,2023-09-04 13:29:16,,No,,,
3963489,64F58CB1B5F51244X937,3564401,788,35,6,Chat,1,210,15,HangUp,User,First 5₹,Android,2023-09-04 13:22:17,2023-09-04 13:22:29,,2023-09-04 13:22:33,2023-09-04 13:28:35,,Yes,,,
3963490,64F58CCBBB26F550C212,3303626,206,35,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 13:22:43,2023-09-04 13:22:44,,2023-09-04 13:22:52,2023-09-04 13:23:12,,No,,,d701edce2e1348899a9cec68f5c71794
3963491,64F58CEF6C80B663J844,3303626,206,35,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 13:23:19,2023-09-04 13:23:19,,2023-09-04 13:23:33,2023-09-04 13:24:04,,No,,,090efa694209d7ec44dae252a5921794
3963492,64F58D070B75B763H208,3454973,1101,15,1,Call,1,15,6,HangUp,User,,Android,2023-09-04 13:23:43,2023-09-04 13:23:43,,2023-09-04 13:23:50,2023-09-04 13:26:16,,No,,,a217d43546812ee293bff2d92d531794
3963493,64F58D132DFBC464V770,270535,1094,30,7,Call(queue),1,210,105,HangUp,User,,IOS,2023-09-04 13:23:55,2023-09-04 13:27:32,,2023-09-04 13:27:44,2023-09-04 13:35:42,,No,,,eeb752f6453850c12fbbd834192d1794
3963494,64F58D26A6DC3283E134,3559147,593,30,0,Call,1,0,0,NoAnswer,Master,,IOS,2023-09-04 13:24:14,2023-09-04 13:24:14,2023-09-04 13:25:42,,,,No,,,751d6096abffe78f9fcedf3d9e291794
3963495,64F58D2897439508M991,1403722,712,36,33,Call(queue),1,1188,594,HangUp,User,,Android,2023-09-04 13:24:16,2023-09-04 13:57:02,,2023-09-04 13:57:13,2023-09-04 14:31:42,,No,,,c804bf05ba26a1ec862b4853c0201794
3963496,64F58D3CE6C5D882G664,3564410,1002,20,0,Chat,1,0,0,HangUp,Master,Free,Android,2023-09-04 13:24:36,2023-09-04 13:24:42,,,2023-09-04 13:24:49,,No,,,
3963497,64F58D4256E7D204C528,3560137,504,12,0,Chat,1,0,0,NoAnswer,backend,,Android,2023-09-04 13:24:42,,2023-09-04 13:27:43,,,,No,,,
3963498,64F58D87BE253550J223,1054003,891,33,12,Call,1,396,198,HangUp,User,,IOS,2023-09-04 13:25:51,2023-09-04 13:25:52,,2023-09-04 13:26:00,2023-09-04 13:39:14,,No,,,eadbf70c0f5745701353c489a3e51794
3963499,64F58D8BB54FC803D460,3559147,593,30,11,Call,1,330,165,HangUp,User,,IOS,2023-09-04 13:25:55,2023-09-04 13:25:56,,2023-09-04 13:26:24,2023-09-04 13:37:55,,No,,,2f78719f6bb3c20a1af31510f8fc1794
3963500,64F58D909BABB803B519,3564403,445,20,2,Chat,1,40,20,HangUp,User,,Android,2023-09-04 13:26:00,2023-09-04 13:26:05,,2023-09-04 13:27:41,2023-09-04 13:30:42,,No,,,
3963501,64F58DB1A3806678W470,3454973,709,23,8,Call,1,184,92,HangUp,User,,Android,2023-09-04 13:26:33,2023-09-04 13:26:33,,2023-09-04 13:26:58,2023-09-04 13:36:10,,No,,,9a045095612aa05f9198bf4e54c81794
3963502,64F58DF954178123K675,3496520,891,33,16,Chat(queue),1,528,264,HangUp,User,,Android,2023-09-04 13:27:45,2023-09-04 13:42:37,,2023-09-04 13:42:41,2023-09-04 13:58:42,,No,,,
3963503,64F58E33D8804769O789,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 13:28:43,2023-09-04 13:28:44,2023-09-04 13:29:00,,,,No,,,d0455484f5ffed6587b3300a06fc1794
3963504,64F58E5D3EAB9977L658,1471253,579,32,6,Call,1,192,96,HangUp,User,,Android,2023-09-04 13:29:25,2023-09-04 13:29:25,,2023-09-04 13:29:40,2023-09-04 13:37:04,,No,,,1b8a1435549167a425002138fea21794
3963505,64F58E870206F339N696,3564392,553,33,1,Call,1,33,2.5,HangUp,User,First 5₹,Android,2023-09-04 13:30:07,2023-09-04 13:30:07,,2023-09-04 13:30:25,2023-09-04 13:31:16,,No,,,77948a772db4987377fa973e8b711794
3963506,64F58E9CEA866319M402,3558110,542,29,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 13:30:28,,2023-09-04 13:33:31,,,,No,,,
3963507,64F58EC611575758T115,3564419,128,40,6,Chat,1,240,15,HangUp,User,First 5₹,Android,2023-09-04 13:31:10,2023-09-04 13:31:15,,2023-09-04 13:31:19,2023-09-04 13:37:20,,No,,,
3963508,64F58EC76E3E8496I443,42768,927,17,12,Call,1,204,81.6,HangUp,User,,Android,2023-09-04 13:31:11,2023-09-04 13:31:11,,2023-09-04 13:31:25,2023-09-04 13:44:36,,No,,,3da289aa45cb2479506b8d96ed661794
3963509,64F58EEF2F197727G979,2217806,927,17,10,Call(queue),1,170,68,HangUp,User,,Android,2023-09-04 13:31:51,2023-09-04 13:46:56,,2023-09-04 13:47:05,2023-09-04 13:58:12,,No,,,03847d4be853dd9e236edad8b1e11794
3963510,64F58F80AB8CA386G320,3564392,1067,15,6,Chat,1,90,45,HangUp,Master,,Android,2023-09-04 13:34:16,2023-09-04 13:34:22,,2023-09-04 13:34:28,2023-09-04 13:40:50,,Yes,,,
3963511,64F58F8EA435A665A390,3564403,504,12,0,Chat,1,0,0,NoAnswer,backend,,Android,2023-09-04 13:34:30,,2023-09-04 13:37:31,,,,No,,,
3963512,64F58F9152D2E249W754,3564431,938,25,6,Call,1,150,15,HangUp,User,First 5₹,Android,2023-09-04 13:34:33,2023-09-04 13:34:33,,2023-09-04 13:34:44,2023-09-04 13:40:58,,No,,,ad4eb60458b1193877ae334764741794
3963513,64F58FB79FCDB931M464,1390110,937,42,0,Call(queue),1,0,0,HangUp,User,,Android,2023-09-04 13:35:11,2023-09-04 14:23:32,,2023-09-04 14:23:40,2023-09-04 14:24:27,,No,,,51d6dd32ae35bf0d1b298aa3f8801794
3963514,64F58FCBDC38A378Q625,1174577,529,30,7,Call,1,210,105,HangUp,User,,Android,2023-09-04 13:35:31,2023-09-04 13:35:32,,2023-09-04 13:35:42,2023-09-04 13:44:11,,No,,,8f39ba5d057d821c4db424f0c9ad1794
3963515,64F5902131DE3736H953,3564260,1068,15,6,Chat,1,90,15,HangUp,User,First 5₹,Android,2023-09-04 13:36:57,2023-09-04 13:37:23,,2023-09-04 13:37:29,2023-09-04 13:43:30,,No,,,
3963516,64F590445AF81919I145,2885193,1091,25,16,Chat,1,400,200,HangUp,User,,Android,2023-09-04 13:37:32,2023-09-04 13:37:42,,2023-09-04 13:37:44,2023-09-04 13:54:13,,No,,,
3963517,64F5904F71121914E503,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 13:37:43,2023-09-04 13:37:43,2023-09-04 13:38:00,,,,No,,,966352d4498938dc2e22dd5512611794
3963518,64F5906FEE8BF905F185,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 13:38:15,2023-09-04 13:38:16,2023-09-04 13:38:32,,,,No,,,445dd44e07ab753ed41ff9ad2e511794
3963519,64F59075CF749689M302,841578,46,60,0,Chat,1,0,0,NoAnswer,backend,,Android,2023-09-04 13:38:21,2023-09-04 13:38:31,2023-09-04 13:41:32,,,,No,,,
3963520,64F59085B2AF6430G531,3564424,128,40,6,Call,1,240,15,HangUp,User,First 5₹,Android,2023-09-04 13:38:37,2023-09-04 13:38:38,,2023-09-04 13:38:47,2023-09-04 13:45:01,,No,,,73cff60dae20dea18f84e4f4c4971794
3963521,64F590BF51808964F477,2999593,1084,15,13,Chat,1,195,78,HangUp,Master,,Android,2023-09-04 13:39:35,2023-09-04 13:39:50,,2023-09-04 13:39:52,2023-09-04 13:53:14,,Yes,,,
3963522,64F590BF60D30130Z255,826206,206,35,5,Call,1,175,70,HangUp,User,,Android,2023-09-04 13:39:35,2023-09-04 13:39:35,,2023-09-04 13:39:58,2023-09-04 13:45:49,,No,,,6a133544e0dc72d3c1dc3894c7261794
3963523,64F590EB33767538M551,2951961,1094,30,6.733333,Chat,1,202,105,HangUp,User,,Android,2023-09-04 13:40:19,2023-09-04 13:40:26,,2023-09-04 13:40:28,2023-09-04 13:47:13,,No,,,
3963524,64F59107679F4133I864,2449355,284,48,6,Chat,1,288,144,HangUp,backend,,IOS,2023-09-04 13:40:47,2023-09-04 13:40:58,,2023-09-04 13:41:00,2023-09-04 13:49:42,,No,,,
3963525,64F59114DC9A4692H736,2087439,308,30,19,Call(queue),1,570,285,HangUp,User,,IOS,2023-09-04 13:41:00,2023-09-04 13:54:03,,2023-09-04 13:54:20,2023-09-04 14:14:45,,No,,,78418b2180966833ce7e36af31b01794
3963526,64F5912D25906916S333,2860585,358,25,6,Call,1,150,60,HangUp,User,,IOS,2023-09-04 13:41:25,2023-09-04 13:41:25,,2023-09-04 13:41:36,2023-09-04 13:48:08,,No,,,b9bb330142fcac635bcc543299851794
3963527,64F5913220D4B187Q892,3564419,504,12,0,Chat,1,0,0,HangUp,Master,,Android,2023-09-04 13:41:30,2023-09-04 13:41:51,,2023-09-04 13:41:53,2023-09-04 13:41:56,,No,,,
3963528,64F5914A10C3C862U448,841578,46,60,12,Chat,1,600,285,HangUp,User,Active Offer,Android,2023-09-04 13:41:54,2023-09-04 13:41:56,,2023-09-04 13:41:57,2023-09-04 13:53:28,,No,,,
3963529,64F591622B42D878R907,3564419,504,12,0,Chat,1,0,0,NoAnswer,Master,,Android,2023-09-04 13:42:18,,2023-09-04 13:42:21,,,,No,,,
3963530,64F591701DD69409L194,1054003,891,33,0,Call(queue),1,0,0,Create,User,,IOS,2023-09-04 13:42:32,,2023-09-04 13:43:51,,,,No,,,
3963531,64F591A2EA18B764U805,3564396,788,35,6,Call,1,210,15,HangUp,User,First 5₹,Android,2023-09-04 13:43:22,2023-09-04 13:43:23,,2023-09-04 13:43:32,2023-09-04 13:49:41,,No,,,2a33414882085e78ba18f1b0ef501794
3963532,64F591BC84492212X791,2876782,524,27,12,Chat,1,324,162,HangUp,User,Member,Android,2023-09-04 13:43:48,2023-09-04 13:44:11,,2023-09-04 13:44:14,2023-09-04 13:56:28,,No,,,
3963533,64F591C615A13122Y477,3564436,649,21,6,Chat,1,126,15,HangUp,User,First 5₹,Android,2023-09-04 13:43:58,2023-09-04 13:44:06,,2023-09-04 13:44:08,2023-09-04 13:50:09,,No,,,
3963534,64F591C621558781O173,3564445,258,20,0,Chat,1,0,0,NoAnswer,backend,First 5₹,Android,2023-09-04 13:43:58,2023-09-04 13:44:21,2023-09-04 13:47:22,,,,No,,,
3963535,64F591CB189BF830X876,3564260,1068,15,5,Chat,1,75,37.5,HangUp,User,,Android,2023-09-04 13:44:03,2023-09-04 13:44:06,,2023-09-04 13:44:08,2023-09-04 13:48:46,,No,,,
3963536,64F591E8B7703888K240,3564441,362,18,5.555556,Chat,1,100,43.2,HangUp,User,,Android,2023-09-04 13:44:32,2023-09-04 13:45:03,,2023-09-04 13:45:06,2023-09-04 13:50:40,,No,,,
3963537,64F59202788F2546D510,3564155,558,45,0,Chat,1,0,0,NoAnswer,backend,First 5₹,Android,2023-09-04 13:44:58,2023-09-04 13:45:14,2023-09-04 13:48:19,,,,No,,,
3963538,64F59206C9AD6727W189,1054003,891,33,0,Call(queue),1,0,0,Create,User,,IOS,2023-09-04 13:45:02,,2023-09-04 13:46:48,,,,No,,,
3963539,64F592127F0A4385I987,2965025,494,35,5.714286,Chat,1,200,105,HangUp,Master,,Android,2023-09-04 13:45:14,2023-09-04 13:45:36,,2023-09-04 13:45:39,2023-09-04 13:51:22,,Yes,,,
3963540,64F59217D8D23185F747,3296473,220,35,9,Chat,1,315,157.5,HangUp,User,,Android,2023-09-04 13:45:19,2023-09-04 13:45:38,,2023-09-04 13:45:40,2023-09-04 13:54:24,,No,,,
3963541,64F5922DE12A3861Q226,2828659,445,20,10,Chat,1,200,100,HangUp,User,,Android,2023-09-04 13:45:41,2023-09-04 13:45:54,,2023-09-04 13:45:58,2023-09-04 13:55:38,,No,,,
3963542,64F59262049C5283T519,714355,937,42,29,Call(queue),1,1218,609,HangUp,User,,Android,2023-09-04 13:46:34,2023-09-04 14:29:19,,2023-09-04 14:29:27,2023-09-04 14:59:14,,Yes,,,08d7e1f41a7c8287ee36ccf8abb31794
3963543,64F5928101269468U182,3564419,504,12,5.833333,Chat,1,70,36,HangUp,User,,Android,2023-09-04 13:47:05,2023-09-04 13:47:13,,2023-09-04 13:47:19,2023-09-04 13:53:10,,No,,,
3963544,64F5928C2890B989D602,3564445,136,91,6,Chat,1,546,15,HangUp,User,First 5₹,Android,2023-09-04 13:47:16,2023-09-04 13:47:29,,2023-09-04 13:47:34,2023-09-04 13:53:35,,No,,,
3963545,64F592B4E644D849I215,3554355,206,35,6,Chat,1,210,12,HangUp,User,First 5₹,Android,2023-09-04 13:47:56,2023-09-04 13:48:03,,2023-09-04 13:48:06,2023-09-04 13:54:07,,No,,,
3963546,64F5930BEA04B788Z764,3564453,1081,15,0,Chat,1,0,0,HangUp,Master,First 5₹,Android,2023-09-04 13:49:23,2023-09-04 13:49:29,,2023-09-04 13:49:34,2023-09-04 13:49:41,,No,,,
